Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.00941283557150099      4122                     6.449731375462942        6.588775837656557        -0.09033943102868716     0.49440145787818524      0                        0                        0.9999489125000001       0.05000000000000001      0.09997059599484064      0.056167891481891274     0.01                     0.28804630413651466      2.5e-06                  0.276611328125           -5.6195354               2.5597003                
400                      2.851119734313753        1651211                  9.523187331328083        9.574811986064713        -0.056051919222697665    0.4976875288625985       0                        0                        0.9793604375             0.05                     0.08879757256475881      0.0001513873671683541    0.01                     0.2717263903468847       2.5e-06                  0.3154296875             -0.05057452              0.17907286               
800                      5.659994786977768        3298594                  9.65364382693804         10.004686827179363       -0.056051919222697665    0.4976875288625985       0                        0                        0.9587681625             0.05                     0.07887155553818656      6.224582921277033e-05    0.01                     0.26047031953930855      2.5e-06                  0.252685546875           0.0082045775             0.110414304              
1200                     8.458363697528839        4946266                  10.563491123588124       10.591396452651964       -0.056051919222697665    0.4976875288625985       0                        0                        0.938172225              0.05                     0.07005361681585469      5.352889638743363e-05    0.01                     0.26261290442198515      2.5e-06                  0.210205078125           -0.009359345             0.10182822               
1600                     11.260121238562796       6594064                  10.538555130645376       11.142283595160238       -0.056051919222697665    0.4976875288625985       0                        0                        0.9175746874999999       0.05                     0.06222096161124104      5.3824199767404934e-05   0.01                     0.2622908242046833       2.5e-06                  0.299560546875           -0.003665739             0.1020476                
2000                     14.046580976446469       8241718                  12.822988722023895       12.452030676582416       -0.056051919222697665    0.4976875288625985       0                        0                        0.896979175              0.05                     0.055264715355189495     4.46275641934335e-05     0.01                     0.26339599024504423      2.5e-06                  0.30615234375            0.0106371865             0.09375714               
2400                     16.855377732051743       9890740                  13.801021272664746       13.793135584133738       -0.056051919222697665    0.4976875288625985       0                        0                        0.8763663875             0.05                     0.049081290001641846     6.815629740231088e-05    0.01                     0.3074594223871827       2.5e-06                  0.3603515625             -0.0033727696            0.113415755              
2800                     19.69523900369803        11540201                 13.331372587791103       15.40710314788588        -0.056051919222697665    0.4976875288625985       0                        0                        0.855748025              0.05                     0.0435883131677666       6.625202627219551e-05    0.01                     0.3046530978754163       2.5e-06                  0.422607421875           0.0042469366             0.11546999               
3200                     22.652881844441097       13190541                 15.655807083673565       16.79450205776522        -0.056051919222697665    0.4976875288625985       0                        0                        0.8351189125             0.05                     0.03870769240748192      5.009429537494725e-05    0.01                     0.3021200727671385       2.5e-06                  0.423828125              -0.0024658728            0.10034125               
3600                     25.629773049354554       14841816                 17.716325100579468       18.06061975367538        -0.056051919222697665    0.4976875288625985       0                        0                        0.8144781125             0.05                     0.03437124640501653      6.464414286710962e-05    0.01                     0.28418329916894436      2.5e-06                  0.344970703125           -0.027952801             0.11369997               
4000                     28.410641296241018       16492431                 16.356434756970046       17.963103634388855       -0.056051919222697665    0.4976875288625985       0                        0                        0.7938452375             0.05                     0.030522007431004184     5.065419009042671e-05    0.01                     0.2773201549425721       2.5e-06                  0.37060546875            -0.0053666034            0.10071231               
4400                     31.180714563263788       18143509                 18.71454997235267        18.859671369782024       -0.056051919222697665    0.4976875288625985       0                        0                        0.773206925              0.05                     0.027102996717803567     4.95142453473818e-05     0.01                     0.28201776277273893      2.5e-06                  0.32568359375            0.005884045              0.09953875               
4800                     33.92669328716066        19795509                 19.439311024363278       20.18234450348875        -0.056051919222697665    0.4976875288625985       0                        0                        0.7525568874999999       0.05                     0.02406535201857573      6.622137561862473e-05    0.01                     0.29213571827858686      2.5e-06                  0.373046875              0.011403087              0.11603574               
5200                     36.64038189033667        21446890                 18.33453073643609        21.80634779646368        -0.056051919222697665    0.4976875288625985       0                        0                        0.7319146125             0.049999999999999996     0.021369114753038716     0.00010471374480403028   0.01                     0.2882385002449155       2.5e-06                  0.40283203125            -0.008053158             0.14292003               
5600                     39.33517350388898        23101002                 28.002597593052812       29.439065929693236       -0.056051919222697665    0.4976875288625985       0                        0                        0.7112385124999999       0.05                     0.018971264595067393     0.00040652992559925597   0.01                     0.2906366367550457       2.5e-06                  0.41934742647058826      -0.025536943             0.28255656               
6000                     42.00825133482615        24758004                 41.3946229054999         36.39859910002929        -0.056051919222697665    0.4976875288625985       0                        0                        0.6905264499999999       0.05                     0.016838993333357883     0.0004707468546899583    0.01                     0.29805663052727194      2.5e-06                  0.3977481617647059       0.09442978               0.30997193               
6400                     44.677272883786095       26414585                 24.81105096121918        39.62744777056243        -0.056051919222697665    0.4976875288625985       0                        0                        0.6698186500000001       0.05                     0.014946744990627994     0.000375838852050947     0.01                     0.2728430684655905       2.5e-06                  0.357421875              0.00025338941            0.27243277               
