Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
4000                     6.507705114218924        17407101                 28.278995439308773       32.5287454383289         -0.011353071475816547    0.6865609980680855       0                        0                        0.7824163375             0.05                     0.028578593015726215     0.0002913567016378238    0.01                     0.31374739995226264      2.5e-06                  0.22607421875            -0.016192537             0.22113138               
4400                     7.155422046383222        19144913                 32.681473440739595       33.47914061825257        -0.011353071475816547    0.6865609980680855       0                        0                        0.760693725              0.05                     0.025219374596242176     0.00031815754473160163   0.01                     0.33227831295088806      2.5e-06                  0.27619485294117646      0.0654044                0.22819467               
4800                     7.801883435050646        20887044                 34.31269219814318        37.428297290702794       -0.011353071475816547    0.6865609980680855       0                        0                        0.7389166749999999       0.05                     0.02224803645606161      0.00041516509273766564   0.01                     0.32782207582803335      2.5e-06                  0.2336856617647059       0.11038224               0.2681647                
5200                     8.444045636256536        22625869                 35.620109279853466       40.705831298845375       -0.011353071475816547    0.6865609980680855       0                        0                        0.71718305               0.05                     0.019631687171076606     0.0006864912847424206    0.01                     0.3051393291200785       2.5e-06                  0.28722426470588236      -0.015771924             0.3220206                
5600                     9.08609981795152         24366990                 42.417215596738075       43.64612025234299        -0.011353071475816547    0.6865609980680855       0                        0                        0.695422375              0.05                     0.017320321035972936     0.0008211591430153931    0.01                     0.3157595631063861       2.5e-06                  0.25206801470588236      0.24711129               0.4170189                
6000                     9.730589521990883        26116955                 42.36604854381364        46.77555339710362        -0.011353071475816547    0.6865609980680855       0                        0                        0.6735397750000001       0.05                     0.015270365688908612     0.0007771264040724525    0.01                     0.31065231178175         2.5e-06                  0.28331801470588236      -0.37566522              0.6140859                
6400                     10.372286872797542       27857677                 46.93558102841904        50.15586940211068        -0.011353071475816547    0.6865609980680855       0                        0                        0.651786875              0.05                     0.013473089274949602     0.0008046872398558157    0.01                     0.3020265691706704       2.5e-06                  0.24565972222222224      0.0076072738             0.43524325               
6800                     11.013035788536072       29603280                 45.120642032616416       47.334263097520065       -0.011353071475816547    0.6865609980680855       0                        0                        0.6299684875             0.05                     0.011882866520541836     0.0007291620958716925    0.01                     0.2902868562895391       2.5e-06                  0.25607638888888884      0.0053389845             0.2782636                
7200                     11.656062657104599       31354196                 46.56422268234187        52.67261892717444        -0.011353071475816547    0.6865609980680855       0                        0                        0.60808105               0.05                     0.010476172116991344     0.0009572702971822496    0.01                     0.3077163960346404       2.5e-06                  0.24701286764705882      -0.025101392             0.27686685               
7600                     12.29637370288372        33100055                 49.17211219821983        52.46279661891356        -0.011353071475816547    0.6865609980680855       0                        0                        0.5862568375             0.05                     0.009239364352209373     0.0010971352015126793    0.01                     0.29709018684095806      2.5e-06                  0.2801649305555556       0.31749728               0.4581558                
8000                     12.94023633605904        34853343                 53.931271437545426       51.89090263905801        -0.011353071475816547    0.6865609980680855       0                        0                        0.5643488999999999       0.05                     0.008144646697256865     0.0007803133443973676    0.01                     0.29458988163816296      2.5e-06                  0.309827302631579        -0.15706027              0.37028253               
8400                     13.580382133920988       36598516                 50.60425384367021        57.249474122903166       -0.011353071475816547    0.6865609980680855       0                        0                        0.5425229875             0.05                     0.007183026501515849     0.0010360910340322708    0.01                     0.2939930325374007       2.5e-06                  0.27274816176470584      -0.2576169               0.58154476               
8800                     14.216613611380259       38341485                 57.861316887734695       55.98777933285364        -0.011353071475816547    0.6865609980680855       0                        0                        0.520736725              0.05                     0.006336388724825146     0.0013510673969676645    0.01                     0.2945401080069132       2.5e-06                  0.337158203125           0.03794134               0.5588122                
9200                     14.853063674900266       40085454                 56.397305985882305       61.218392592444225       -0.011353071475816547    0.6865609980680855       0                        0                        0.498947625              0.05                     0.005589449831942851     0.0009832275425304985    0.01                     0.30658743122503873      2.5e-06                  0.27492559523809523      -0.16572094              0.25119856               
9600                     15.495948522422049       41836896                 55.10459837523406        55.93186838454662        -0.011353071475816547    0.6865609980680855       0                        0                        0.4770443875             0.05                     0.00492732227736234      0.0008387854296074693    0.01                     0.30002450390020385      2.5e-06                  0.270263671875           -0.081490435             0.385286                 
10000                    16.146194911731612       43581201                 56.1822497195372         63.60124962865662        -0.011353071475816547    0.6865609980680855       0                        0                        0.45525135               0.05                     0.004346386819285286     0.001162947180048269     0.01                     0.27953754250137575      2.5e-06                  0.2779017857142857       -0.15117332              0.60623395               
10400                    16.79093078692754        45328672                 58.48691730380686        60.099167961036976       -0.011353071475816547    0.6865609980680855       0                        0                        0.4333964375             0.05                     0.0038325788069736204    0.0010291208737886765    0.01                     0.27646755717475624      2.5e-06                  0.27780330882352944      0.047740016              0.33636644               
10800                    17.455214083128507       47085491                 55.85743426394381        59.48909359959876        -0.011353071475816547    0.6865609980680855       0                        0                        0.4114376625             0.05                     0.0033774906564050518    0.0008801457976611953    0.01                     0.2957341266382072       2.5e-06                  0.2191840277777778       0.013829728              0.6648039                
11200                    18.0955666618877         48834952                 59.76497402880108        59.3101963173289         -0.011353071475816547    0.6865609980680855       0                        0                        0.389567275              0.05                     0.002977955388626833     0.0009076707064537004    0.01                     0.2951504426309839       2.5e-06                  0.283203125              -0.17384419              0.4609713                
11600                    18.734039267698925       50583025                 58.04361937009497        60.44453726593768        -0.011353071475816547    0.6865609980680855       0                        0                        0.36771608750000007      0.05                     0.002625972772332423     0.0010503025213277877    0.01                     0.2791782550732879       2.5e-06                  0.3244485294117647       -0.09867157              0.40506604               
12000                    19.372369283239046       52329320                 55.17128437650921        61.59060989348131        -0.011353071475816547    0.6865609980680855       0                        0                        0.345893675              0.05                     0.0023159767088741356    0.0016143403331357951    0.01                     0.2691894491915317       2.5e-06                  0.2761948529411765       -0.22335683              0.5292051                
12400                    20.009955214858056       54076389                 55.30912736627073        56.739747096459205       -0.011353071475816547    0.6865609980680855       0                        0                        0.32405212499999997      0.05                     0.0020423506715357264    0.0008443306283980847    0.01                     0.2842023454916974       2.5e-06                  0.29752604166666663      -0.07689218              0.3385693                
12800                    20.648612045182123       55830065                 59.30665736507888        56.72601675519835        -0.011353071475816547    0.6865609980680855       0                        0                        0.30213317500000003      0.05                     0.0018002504887518133    0.0006771359030103162    0.01                     0.2829649165376193       2.5e-06                  0.2873263888888889       -0.00010585785           0.34450668               
13200                    21.283753322561584       57574951                 58.15322635931536        59.98687355010501        -0.011353071475816547    0.6865609980680855       0                        0                        0.28031852500000004      0.05                     0.0015878018824678959    0.0007514137201617226    0.01                     0.2879546654465444       2.5e-06                  0.3890165441176471       0.10300169               0.28864324               
13600                    21.918275829288696       59319557                 56.57954076231443        61.65253993524171        -0.011353071475816547    0.6865609980680855       0                        0                        0.258515025              0.05                     0.0014005143481748636    0.0009490553517791437    0.01                     0.26962163343437406      2.5e-06                  0.29235197368421056      -0.13764708              0.31879926               
14000                    22.555453411340714       61068549                 56.873985230336594       55.30878746984397        -0.011353071475816547    0.6865609980680855       0                        0                        0.23665124999999998      0.05                     0.0012348895769722383    0.0011367031831671032    0.01                     0.26968574839540654      2.5e-06                  0.28146701388888884      -0.020039668             0.48974085               
14400                    23.209234968622525       62812486                 54.161934071729334       58.63951791567192        -0.011353071475816547    0.6865609980680855       0                        0                        0.21485015000000002      0.05                     0.0010892444982463464    0.0010252811535953216    0.01                     0.25717310284209605      2.5e-06                  0.36052389705882354      0.019825935              0.5804871                
14800                    23.87783063577281        64565711                 57.169977367150615       59.73494304795173        -0.011353071475816547    0.6865609980680855       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0011849124828586357    0.01                     0.26507675731554625      2.5e-06                  0.267578125              -0.17189129              0.5807748                
15200                    24.515957549942865       66308422                 65.6494534888457         62.77980129222061        -0.011353071475816547    0.6865609980680855       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0011776538664724449    0.01                     0.26221151247789914      2.5e-06                  0.35884232954545453      0.04289045               0.45239294               
