Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.002157935765054491     4521                     8.181616191518193        8.469010787880451        0.005309855329935705     0.7220633727433977       0                        0                        0.9999494                0.05                     0.09997087654027675      0.08359870672403999      0.01                     0.37714110835291004      2.5e-06                  0.4678308823529412       -3.8444426               6.6935725                
400                      0.6322686864932379       1731025                  9.738363594824769        9.793096540144816        -0.012557032411903977    0.7129396618313653       0                        0                        0.9783675374999999       0.049999999999999996     0.08829148954268982      0.00014297404270698335   0.01                     0.2889248742448057       2.5e-06                  0.11374080882352941      0.014025638              0.25993168               
800                      1.2595643148819606       3470868                  12.700453366852804       12.352969003774788       -0.012557032411903977    0.7129396618313653       0                        0                        0.9566200625000001       0.05000000000000001      0.07790227779464341      0.00011255569204556248   0.01                     0.29897042007788144      2.5e-06                  0.14200367647058826      0.010891273              0.14176507               
1200                     1.8935769687096278       5219815                  18.249174875013555       17.06940261343714        -0.012557032411903977    0.7129396618313653       0                        0                        0.934758475              0.05                     0.06869042247840962      0.00023039501176005134   0.01                     0.3150901808677351       2.5e-06                  0.22977941176470584      0.008934329              0.20064227               
1600                     2.5318703489171135       6970997                  21.99955969818017        22.077022788088804       -0.012557032411903977    0.7129396618313653       0                        0                        0.9128697625             0.05                     0.06055840195275699      0.00043882074234918237   0.01                     0.3143998776148591       2.5e-06                  0.18446180555555555      0.0014142682             0.2522066                
2000                     3.1675180745787093       8716071                  23.345786374608544       22.931174652823795       -0.012557032411903977    0.7129396618313653       0                        0                        0.8910546125             0.05                     0.053411716016974434     0.00047925665754178226   0.01                     0.3210347889107652       2.5e-06                  0.30322265625            -0.006490412             0.27809265               
2400                     3.803260848853323        10464712                 31.714663109146684       29.42424480603113        -0.012557032411903977    0.7129396618313653       0                        0                        0.8691971374999999       0.05                     0.04709695657555822      0.00044444690236863      0.01                     0.3111631715049346       2.5e-06                  0.24913194444444448      -0.010406757             0.28861904               
2800                     4.43774362968074         12210890                 31.600243556040745       29.84347174842492        -0.012557032411903977    0.7129396618313653       0                        0                        0.8473703                0.05                     0.041536103216510196     0.0003979515408142712    0.01                     0.3067863780694703       2.5e-06                  0.26779513888888895      0.01663603               0.21784143               
3200                     5.071741686728266        13955273                 32.51422997222504        33.29094002293289        -0.012557032411903977    0.7129396618313653       0                        0                        0.825565375              0.05                     0.036636454449678175     0.00047842311345020253   0.01                     0.31684952147085876      2.5e-06                  0.23736213235294115      -0.025700396             0.23527895               
3600                     5.704128393133481        15695117                 39.895534940596505       36.453597308646806       -0.012557032411903977    0.7129396618313653       0                        0                        0.8038165625             0.05                     0.03232521381864124      0.0004753205781469205    0.01                     0.3190142269595526       2.5e-06                  0.3232421875             -0.06909265              0.30865297               
4000                     6.334631169372135        17433158                 37.871289498207425       43.1903653911145         -0.012557032411903977    0.7129396618313653       0                        0                        0.7820903125             0.05                     0.02852500841769237      0.0006513382362326785    0.01                     0.3105049527195447       2.5e-06                  0.3147977941176471       0.026289865              0.25040653               
4400                     6.967779216368993        19177556                 44.414735626336245       39.16929367216136        -0.012557032411903977    0.7129396618313653       0                        0                        0.7602870875             0.05                     0.02516041028379529      0.0010244530117739083    0.01                     0.31877027508906197      2.5e-06                  0.3046875                -0.040354047             0.3490257                
