Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.002555330859290229     4479                     8.327302059591183        8.308210312951456        -0.033411827742457656    0.6503068456894256       0                        0                        0.9999490125             0.05                     0.09997065354255823      0.07820826411582804      0.01                     0.4068904539351078       2.5e-06                  0.5346966911764706       -6.3243003               3.4558334                
400                      0.7605185568332672       1764815                  10.689466136646928       10.936955488150673       -0.0006865691118800817   0.6184600905407778       0                        0                        0.9779458375             0.05                     0.08807742185212601      0.00017697409226885238   0.01                     0.2963111286654192       2.5e-06                  0.09420955882352941      -0.020293474             0.15419136               
800                      1.5166794611348047       3523218                  13.105427361819054       13.843319985340656       -0.0006865691118800817   0.6184600905407778       0                        0                        0.955965125              0.05                     0.07760912955090446      0.00028078122591068677   0.01                     0.30086690160062385      2.5e-06                  0.15004595588235295      0.010731535              0.22942922               
1200                     2.280789942940076        5272197                  17.41790635514735        16.783615439320283       -0.0006865691118800817   0.6184600905407778       0                        0                        0.9341020624999999       0.05                     0.0684313576412167       0.0002948277234174705    0.01                     0.29819732531905174      2.5e-06                  0.2642463235294118       0.08996186               0.2552619                
1600                     3.0422074291441175       7020659                  19.00203134145572        21.644248844006235       -0.0006865691118800817   0.6184600905407778       0                        0                        0.9122480000000001       0.05                     0.060342041611655996     0.0003405164164733934    0.01                     0.3210372125936879       2.5e-06                  0.2905815972222222       -0.052900095             0.27170974               
2000                     3.8136951269043817       8776987                  23.05884303723427        24.308432894032187       -0.0006865691118800817   0.6184600905407778       0                        0                        0.8902925749999999       0.049999999999999996     0.05317793116188774      0.0002994526367830177    0.01                     0.30843907382546204      2.5e-06                  0.2899305555555556       -0.0077020084            0.19976781               
2400                     4.582537426418728        10529585                 26.95606347508324        25.845300441077075       -0.0006865691118800817   0.6184600905407778       0                        0                        0.8683862375             0.05                     0.04687762426646178      0.00029374778634721425   0.01                     0.30180423577419585      2.5e-06                  0.25520833333333337      0.026739424              0.316058                 
2800                     5.334044184154934        12276791                 30.055800706877694       29.978308137846202       -0.0006865691118800817   0.6184600905407778       0                        0                        0.846547575              0.05                     0.04133985390521499      0.0005708508005334486    0.01                     0.29872249198310513      2.5e-06                  0.2532169117647059       0.04709147               0.2685773                
3200                     6.079276477760739        14018326                 30.46807975576559        33.11245706723324        -0.0006865691118800817   0.6184600905407778       0                        0                        0.8247734125             0.05                     0.036469812562304374     0.0007673772772704979    0.01                     0.3061841736198403       2.5e-06                  0.196044921875           -0.0019421516            0.37496153               
3600                     6.819730495942964        15754389                 31.356264311065665       38.36891364605795        -0.0006865691118800817   0.6184600905407778       0                        0                        0.8030771999999999       0.05                     0.0321879264288604       0.0012333227268219859    0.01                     0.28864240755929665      2.5e-06                  0.24747242647058823      -0.15815859              0.56217104               
4000                     7.56247034225199         17500007                 35.2787034978209         43.46933830765029        -0.0006865691118800817   0.6184600905407778       0                        0                        0.7812536999999999       0.05                     0.02838796427390464      0.0013797117507612497    0.01                     0.2925892888623125       2.5e-06                  0.32881433823529416      -0.17685139              0.7152313                
4400                     8.302391279803382        19241526                 38.930959046733264       45.920115034100576       -0.0006865691118800817   0.6184600905407778       0                        0                        0.759487675              0.05                     0.025044893399006028     0.001876007005042387     0.01                     0.29286312829289174      2.5e-06                  0.31510416666666674      0.0550339                0.67394966               
4800                     9.042108665837182        20983726                 42.740922251064376       52.12359818967277        -0.0006865691118800817   0.6184600905407778       0                        0                        0.737708575              0.05                     0.022093851848629435     0.002016065867043354     0.01                     0.2911671125056112       2.5e-06                  0.3304227941176471       -0.44285455              0.7905709                
5200                     9.781317817105187        22726162                 48.941770786372594       54.37575936811814        -0.0006865691118800817   0.6184600905407778       0                        0                        0.71593315               0.05                     0.01949094405822342      0.0017971335147242491    0.01                     0.2895731727935766       2.5e-06                  0.33285361842105265      -0.16313034              0.78546673               
5600                     10.523509689437018       24474605                 59.03261284620133        60.69938013340339        -0.0006865691118800817   0.6184600905407778       0                        0                        0.69407155               0.05                     0.017186160962511812     0.0020793018901552867    0.01                     0.27956612687557936      2.5e-06                  0.26056985294117646      0.14095488               0.44630948               
6000                     11.263492438130909       26221493                 46.473462182791316       59.06721426081487        -0.0006865691118800817   0.6184600905407778       0                        0                        0.6722353249999999       0.05                     0.015156129677854277     0.002380218374867127     0.01                     0.2959922316367738       2.5e-06                  0.306396484375           0.029699992              0.3112189                
6400                     12.004194674889247       27969056                 55.91530111138769        61.119178508676825       -0.0006865691118800817   0.6184600905407778       0                        0                        0.650403875              0.05                     0.013366253313703037     0.0017830792231030674    0.01                     0.2972786770246568       2.5e-06                  0.2857142857142857       -0.15043494              0.8861641                
6800                     12.746151672800382       29717663                 51.44307505293734        57.13943237747809        -0.0006865691118800817   0.6184600905407778       0                        0                        0.628531575              0.05                     0.011784982378993435     0.001642696877979688     0.01                     0.3073914442793466       2.5e-06                  0.3046875                -0.03439431              0.7279726                
