Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0024703278144200644    4118                     9.026098691609084        8.463349024848315        -0.033326562475621414    0.6722304462160187       0                        0                        0.99995475               0.05                     0.09997395539833093      0.061788004904883564     0.01                     0.4406007252400741       2.5e-06                  0.582275390625           -5.6996236               3.2978368                
400                      0.7740416930119196       1762793                  11.608520168311724       11.289477877940397       -0.015476442666840557    0.6320059934962794       0                        0                        0.9779708874999999       0.05                     0.08809012347851881      0.00023648717167227862   0.01                     0.3024447207503459       2.5e-06                  0.08019301470588236      -0.062706284             0.34677306               
800                      1.5440159354607264       3519009                  16.97284322046965        16.08281013322196        -0.015476442666840557    0.6320059934962794       0                        0                        0.9560180875000001       0.05                     0.07763279437015322      0.0002921128399494217    0.01                     0.29645365279387026      2.5e-06                  0.15923713235294118      0.09225664               0.27374786               
1200                     2.3133355728785197       5266460                  18.68459680307089        18.946993015818798       -0.015476442666840557    0.6320059934962794       0                        0                        0.934175325              0.05                     0.06846022347917657      0.00032051419235459535   0.01                     0.2895198660488758       2.5e-06                  0.23546006944444442      0.010363525              0.27509773               
1600                     3.0861701071924634       7015902                  22.9650373597144         22.769238360085517       -0.015476442666840557    0.6320059934962794       0                        0                        0.9123089249999999       0.05                     0.06036320803088744      0.0003721478035711496    0.01                     0.30805655372225577      2.5e-06                  0.2588975694444445       -0.004708629             0.2390294                
2000                     3.860672745439741        8769554                  26.659781365509023       30.597272524136017       -0.015476442666840557    0.6320059934962794       0                        0                        0.8903852000000001       0.05000000000000001      0.05320629278896509      0.0004062037631175532    0.01                     0.3135635327438221       2.5e-06                  0.24701286764705885      -0.060830966             0.29238772               
2400                     4.626661834783024        10514841                 26.786078714601736       29.541257514533072       -0.015476442666840557    0.6320059934962794       0                        0                        0.8685691625             0.05                     0.04692701244746681      0.00034690489688829175   0.01                     0.31864889721489614      2.5e-06                  0.30251736111111116      0.07011703               0.21260777               
2800                     5.391021653943592        12263389                 30.9118330485233         28.947702734611454       -0.015476442666840557    0.6320059934962794       0                        0                        0.8467154                0.05                     0.04137981074100848      0.0003071631057376662    0.01                     0.30819265270496116      2.5e-06                  0.27159926470588236      -0.05473458              0.31295425               
3200                     6.152389778759744        14009305                 30.965257706252167       31.62239913582251        -0.015476442666840557    0.6320059934962794       0                        0                        0.8248916125             0.05                     0.03649463557352226      0.0003660905240662139    0.01                     0.29627381626735716      2.5e-06                  0.2587316176470589       -0.051338486             0.2588234                
3600                     6.914845609664917        15752885                 29.57105830499387        32.82484460317236        -0.015476442666840557    0.6320059934962794       0                        0                        0.8030950875             0.05                     0.0321912409493167       0.00040763714239094243   0.01                     0.3093069425991012       2.5e-06                  0.29622395833333337      0.0032612833             0.29988757               
4000                     7.675328062176704        17496424                 36.301854585152626       37.420146771488426       -0.015476442666840557    0.6320059934962794       0                        0                        0.78130095               0.05                     0.028395686647781453     0.0008134487686808879    0.01                     0.3082445126903408       2.5e-06                  0.32605698529411764      0.05023464               0.26399204               
4400                     8.430102039111985        19234569                 41.56270529693623        39.82608124834635        -0.015476442666840557    0.6320059934962794       0                        0                        0.759576575              0.05                     0.02505771339163799      0.001090528162796331     0.01                     0.3108789961894646       2.5e-06                  0.2915900735294118       0.2044587                0.46955422               
4800                     9.186333743333817        20979325                 41.10292891506622        51.69833004475217        -0.015476442666840557    0.6320059934962794       0                        0                        0.7377643875000001       0.05                     0.022100951358684166     0.000968337452832202     0.01                     0.2937518075212009       2.5e-06                  0.240234375              -0.16678771              0.7272874                
5200                     9.94411071519057         22728795                 54.08374131210773        53.90673249748875        -0.015476442666840557    0.6320059934962794       0                        0                        0.715895525              0.05                     0.019486723031996854     0.0011120526089999818    0.01                     0.3170997593004037       2.5e-06                  0.29181985294117646      -0.22237761              0.64336264               
5600                     10.701449270712004       24475813                 55.31301563489156        58.80842078095579        -0.015476442666840557    0.6320059934962794       0                        0                        0.6940565875             0.05                     0.017184680763762915     0.0017163384683740067    0.01                     0.29780470727778535      2.5e-06                  0.32996323529411764      0.07120307               0.4857511                
6000                     11.458804408576754       26223629                 58.8857919656056         58.092255210778795       -0.015476442666840557    0.6320059934962794       0                        0                        0.67221205               0.05                     0.01515409917031625      0.0026110581960605674    0.01                     0.2947894136764501       2.5e-06                  0.2557565789473685       -0.48068896              0.9025685                
6400                     12.215114905701743       27967420                 54.78898075859149        53.222500243999605       -0.015476442666840557    0.6320059934962794       0                        0                        0.650410425              0.05                     0.013366757295525177     0.001962365110290086     0.01                     0.2945378790883457       2.5e-06                  0.25045955882352944      0.27486157               0.4672507                
6800                     12.972377897236083       29712456                 58.67067644944578        56.91817774540596        -0.015476442666840557    0.6320059934962794       0                        0                        0.6285987625             0.05                     0.011789541247895871     0.00210703966770191      0.01                     0.2916104389245019       2.5e-06                  0.25735294117647056      -0.09671745              0.6688351                
7200                     13.729363827970293       31457021                 58.581929992065525       61.388198672211104       -0.015476442666840557    0.6320059934962794       0                        0                        0.6067904625             0.05                     0.01039863073425558      0.002505889640601441     0.01                     0.2979244996300515       2.5e-06                  0.29342830882352944      -0.60361934              0.5162818                
7600                     14.485896389020814       33203767                 58.00624496622021        64.65014703791842        -0.015476442666840557    0.6320059934962794       0                        0                        0.584955075              0.05                     0.009170387501668974     0.0020723232930208724    0.01                     0.30205413833027706      2.5e-06                  0.291259765625           0.025455782              0.55184346               
8000                     15.244013458755282       34954752                 54.55005687140729        61.01543276906965        -0.015476442666840557    0.6320059934962794       0                        0                        0.56306945               0.05                     0.008084880870018043     0.002189247309348395     0.01                     0.29786977664951014      2.5e-06                  0.34191176470588236      0.14005469               0.44039407               
