,root_pos_x,root_pos_y,root_pos_z,root_vel_x,root_vel_y,root_vel_z,root_orn_r,root_orn_p,root_orn_y,root_ang_vel_x,root_ang_vel_y,root_ang_vel_z,com_pos_x,com_pos_y,com_pos_z,com_vel_x,com_vel_y,com_vel_z,back_bkz_orn_r,back_bkz_orn_p,back_bkz_orn_y,back_bkz_vel_x,back_bkz_vel_y,back_bkz_vel_z,back_bkx_orn_r,back_bkx_orn_p,back_bkx_orn_y,back_bkx_vel_x,back_bkx_vel_y,back_bkx_vel_z,neck_ry_orn_r,neck_ry_orn_p,neck_ry_orn_y,neck_ry_vel_x,neck_ry_vel_y,neck_ry_vel_z,r_leg_hpy_orn_r,r_leg_hpy_orn_p,r_leg_hpy_orn_y,r_leg_hpy_vel_x,r_leg_hpy_vel_y,r_leg_hpy_vel_z,r_leg_kny_angel,r_leg_kny_vel,r_leg_akx_orn_r,r_leg_akx_orn_p,r_leg_akx_orn_y,r_leg_akx_vel_x,r_leg_akx_vel_y,r_leg_akx_vel_z,r_arm_ely_orn_r,r_arm_ely_orn_p,r_arm_ely_orn_y,r_arm_ely_vel_x,r_arm_ely_vel_y,r_arm_ely_vel_z,r_arm_elx_angle,r_arm_elx_vel,l_leg_hpy_orn_r,l_leg_hpy_orn_p,l_leg_hpy_orn_y,l_leg_hpy_vel_x,l_leg_hpy_vel_y,l_leg_hpy_vel_z,l_leg_kny_angel,l_leg_kny_vel,l_leg_akx_orn_r,l_leg_akx_orn_p,l_leg_akx_orn_y,l_leg_akx_vel_x,l_leg_akx_vel_y,l_leg_akx_vel_z,l_arm_ely_orn_r,l_arm_ely_orn_p,l_arm_ely_orn_y,l_arm_ely_vel_x,l_arm_ely_vel_y,l_arm_ely_vel_z,l_arm_elx_angle,l_arm_elx_vel,l_leg_akx_pos_x,l_leg_akx_pos_y,l_leg_akx_pos_z,r_leg_akx_pos_x,r_leg_akx_pos_y,r_leg_akx_pos_z
0,-0.004323064586452707,0.01816728758113939,0.0003454948576490178,-0.2110633809463165,0.21076464638300985,0.06427336000609224,0.003001823632813153,-0.0031902264919778287,-0.0010348263509044895,-0.5849284487004526,-0.6984616302388779,-0.9543498938516379,-0.019265047468074448,0.4187126684839789,-0.03142446758309014,-0.18644306486168605,0.03255530766726382,0.022803142779719184,0.0006988326363749691,-0.002014153248646444,-0.03485504067096952,-0.5277475730205785,-1.5322237295740326,-0.03510700648962384,-0.00025418731393307106,0.034579863017169414,-0.03324564188840741,0.002539166710781457,0.24467930186792997,-0.014605972335948514,-0.0005117496576714729,0.029902036253217638,-0.03332808727565777,0.06182419733488714,-1.0134931124778324,-0.012306904669446783,0.08979531679082879,0.48702116482869207,0.5985546329244619,-0.4951263173570854,0.38279541095407643,-1.012022181388063,-0.01606388960038052,2.3680254302660257,-0.1993044374433456,0.1368410342785736,-0.19886549348399066,-1.723483657079964,3.507740946501756,-6.252157780726966,-0.2657099995088625,-0.017962892700692,-0.30019251737068076,0.5210427754773163,-1.9458552402964902,3.7012551073678854,-0.0003161266176663069,-0.7263864088807428,-0.012959415847400145,0.11898965845151975,-0.11612746447609501,0.4188554809466929,-0.27353045332221204,0.5078914672270846,0.0031674108784897625,1.054490383308435,-0.04464952880200472,0.21522495125112143,-0.08077829922614033,-0.354338841132682,-3.7702291963271026,0.3868343362170012,0.2974303068231324,-0.36430117307677856,0.06543978866559926,0.06766872445605776,1.8267142581739984,-2.8646755081075774,-0.007690502582181735,-1.1232317201676474,-0.0014410507671428485,-0.0028665371433813022,-0.043868870891368615,-0.07740077733913187,-0.013966590483808564,0.06237253584378996
1,-0.002288846406620637,0.01761215907066771,0.0011742886005801523,-0.3382597566426251,0.26691245166958216,0.10117135754943309,0.006169973190471426,-0.011878308165031487,0.0019555206871252322,-0.9022259098568205,-0.9917905738356065,-1.7418908901630334,-0.02005769879257202,0.41880845097122654,-0.031341359857548504,0.764392755472526,-0.09958708464551222,0.06196627903168932,0.00356488390732311,-0.010545491267676236,-0.03629209067858304,-0.6811034323840738,-2.049831640127181,-0.3402103926660321,-0.0007792838957137482,0.03655488388420318,-0.03413380032498709,0.1185160017592789,0.4049087537521474,-0.21843348039844177,-0.001316074088600614,0.024041677030125684,-0.034220176925342696,0.19590275385997133,-1.4079148324029256,-0.23283960028645825,0.08514338931399935,0.4859791597065578,0.588000084936266,-0.11742247540924389,-0.4912246368995071,-2.3143120844060396,0.027544610730916297,10.161905574896151,-0.196462391323436,0.14735699055253698,-0.21022333241778643,-1.2492914371254478,3.0743320205723452,-2.6408462462048563,-0.2641673440972317,-0.006783181205251106,-0.3025920515534451,0.3782429204079964,-2.70638952014724,2.70638952014724,-0.00993341260042574,-2.0961191419450316,-0.015906824650406347,0.11887965940074795,-0.11957505042290252,0.6161994578342604,-0.017360519105785923,-0.8272502040193243,0.012041518788285743,2.062238514574051,-0.04374462954040497,0.2002015689288816,-0.08089541823828704,-0.22349397862701634,-3.617816304382746,-0.5372568529348669,0.3013666554343685,-0.3751395889408525,0.06037515226429497,0.4355452352748306,2.7352689449185146,-2.7352689449185146,-0.012405760835034307,-1.002884227043715,0.002693147625779435,-0.005754048543357385,-0.04472879644260708,-0.058560636592807525,-0.01819288650471676,0.06536575248595777
2,-0.004010777373526286,0.017172612674685506,0.002003273152156022,-0.41326343205736915,0.2968802093348868,0.14167258229361177,0.010467988084842285,-0.02129323520186998,0.003842085152536338,-1.0439120751786235,-1.0804171159590212,-2.177120252855895,-0.020758819892474856,0.4187581395647947,-0.03128203466157758,0.7767967590499281,-0.14081542996725163,0.058238612451596124,0.0075020992585933585,-0.019773130169686,-0.03898677905562864,-0.8081209970268821,-2.487731828770075,-0.2906373631836964,-0.0008252968443444942,0.039109270222617544,-0.03590611718956431,0.10880105791014574,0.3820201669145708,-0.16205754661963784,-0.0017037681935041572,0.01830738579596377,-0.036055384312290766,0.19239296317033444,-1.6071605219248695,-0.17884186067749244,0.07954308085994699,0.4816880504854494,0.5738224148745532,-0.1266507415496354,-0.5843038202995884,-2.738664534417887,0.046178086695019216,10.695393165742058,-0.19128300159408812,0.15778941002548172,-0.20463861045246082,-1.2927194502145318,3.6871473810246007,-3.1521718912973298,-0.26202099032844134,-0.003802355960588168,-0.3063545241246721,0.3904052673971141,-1.6267804541553996,1.6267804541553996,-0.01635094724186456,-2.1907243345861422,-0.019048974272630678,0.11957074274668666,-0.1281181150635018,0.6914859445232936,0.0852338188237669,-0.9265246034171415,0.021193644753902285,2.4908220042188622,-0.043096681013582966,0.18802116393406523,-0.0846543336380104,-0.1623716961871048,-2.928740134558239,-0.6780375694256808,0.3071647989697193,-0.38292401337790005,0.058067041246560924,0.45019876057305114,2.1605976872105797,-2.1605976872105797,-0.01999482105428202,-1.0988855530634822,0.007824811944765808,-0.009212751944585956,-0.04562545645774861,-0.05351357854484595,-0.019301725067420755,0.06771637997659086
3,-0.0059253725574353044,0.016559724508163565,0.002905563519572593,-0.45950284413815523,0.3144736051366545,0.18327460722317176,0.014994939958804389,-0.0316071815780964,0.005677677189153734,-1.105884862502728,-1.0832311317635668,-2.389128428963385,-0.02141285403614246,0.41852096108995485,-0.031242158002065534,0.7826534006526411,-0.18672950635950178,0.0543222601657578,0.011670255183654178,-0.029900233034718747,-0.04154650799745313,-0.8618580493264857,-2.7048049945724837,-0.24474259619006378,-0.0007946808832742452,0.041498595111398945,-0.03751397172895672,0.09132458123513369,0.3422249245680513,-0.12344147693870991,-0.0020104389691956576,0.012361416413545476,-0.03773097716112051,0.1743840514958694,-1.6581316550433756,-0.14114034969312736,0.07378040448069817,0.4774478206158489,0.558947020325245,-0.14065633626328067,-0.5692657882359926,-2.9001640989615805,0.0653449986871294,10.823417812463804,-0.18653297072496317,0.17003694305742734,-0.20027807542581189,-1.2791718077941523,4.152908164138604,-3.3691959344195457,-0.25985599203376913,-0.00428109840283383,-0.30840276049742243,0.4025480133436218,-0.7186461106285122,0.7186461106285122,-0.022444778792555936,-2.113035592806749,-0.022373929997502172,0.12060236138348589,-0.13685884251330555,0.728705408500838,0.16965285317254575,-0.9696277613648706,0.03144225193314504,2.7539774954891607,-0.04272578572515746,0.1784641240881022,-0.08889895928415781,-0.1093923595088357,-2.2959620267529366,-0.7607106089185705,0.31318451283447746,-0.3874817872977894,0.05540169498385193,0.4713125549506537,1.4496610678718893,-1.4496610678718893,-0.027498499171025703,-1.0783938484625144,0.013557261779555296,-0.01293096899055933,-0.04662536871289659,-0.04813570709155601,-0.020034610523008,0.06955184201877812
4,-0.007960672160498783,0.01577180295433178,0.003858203437394219,-0.48847190473525637,0.3265574972338682,0.22528262017751402,0.019607147025811473,-0.04222081938185033,0.007329865211954847,-1.1324714831721612,-1.0541516207290096,-2.457774220614319,-0.022046196539522667,0.4180763465621967,-0.031220603089949152,0.7844781937607687,-0.234887720645404,0.05023192515610944,0.01593372893680019,-0.04033203538188059,-0.04399667173667231,-0.8837954612812171,-2.778780608035118,-0.20465555481649222,-0.0006757838356073288,0.043680325916603195,-0.03900994016091659,0.07024410717501603,0.29233917949228516,-0.09691457953230004,-0.0022164313072070133,0.006404629269786883,-0.039297653128408994,0.15058315789453822,-1.6607867295097702,-0.11481039299291357,0.06813887820071807,0.47346579602326383,0.5440544497574988,-0.14979929834105188,-0.49182845373119183,-2.9209971767095624,0.08407482971929925,10.718518382078122,-0.18233132986610778,0.18352916973522218,-0.1962956071049412,-1.2202596658966023,4.446158706967524,-3.415756671913293,-0.25767035693590856,-0.007165858959358219,-0.3090401935626451,0.4163666733206018,-0.07495651727305283,0.07495651727305283,-0.027966959202462616,-1.9758393190184314,-0.025789937903456905,0.12195601052930052,-0.14565083210310764,0.7464314914803879,0.24965074006264715,-0.9783399729323372,0.042273565825810905,2.893827106710703,-0.042564010706313195,0.17097722169878002,-0.0934154055847239,-0.06452534753495315,-1.7975591949397371,-0.8010481301603654,0.31946029554717664,-0.3892460156324074,0.05235539578043174,0.5003219103359883,0.8433603250173243,-0.8433603250173243,-0.0347908486094467,-1.027674965665045,0.019747954195267536,-0.01681899318389765,-0.04770432853998046,-0.04266169376142592,-0.020331763629563716,0.07082267243008183
5,-0.010049424407977847,0.014821426426369189,0.004840779575613635,-0.5013005393949762,0.3337421901293376,0.26427181396890165,0.024128614820027306,-0.05253659064224527,0.008870431193671967,-1.116765769072373,-1.0397403562385068,-2.383008768381392,-0.022674738254804927,0.41741407583385803,-0.031217281618440437,0.7833777064501902,-0.28116269389599136,0.04718998348150798,0.020112199627106007,-0.05046867844972402,-0.04634060590513788,-0.8631417238152145,-2.708467819390087,-0.1673576395067701,-0.0004478467845208864,0.04561815759405344,-0.0404262853745572,0.043780507285846156,0.23378533982054286,-0.0774966730325958,-0.0022963739093357755,0.0005499103313288333,-0.04078631927785903,0.12012764508760672,-1.636308718051231,-0.09499970141318388,0.06277574913463407,0.4697688128700179,0.5295824674957087,-0.15243637160570245,-0.40165184548334293,-2.8479209534641763,0.10192341408273653,10.507019181582283,-0.17880903116766989,0.19785058266692832,-0.19217110204761761,-1.1177094099329945,4.6206106838882475,-3.3585208408704195,-0.2554751301519037,-0.011666449175336812,-0.3085102757167976,0.43035881530765163,0.36903343819972256,-0.36903343819972256,-0.03284582150259634,-1.8214429726729109,-0.02934345165406776,0.12356926176238449,-0.15350625066813808,0.8005516430337241,0.3096295167180201,-0.7520608365716926,0.05299416077624386,2.867254560574802,-0.03173104935588489,0.15767457094294263,-0.09530729134549931,-2.522705072286804,-3.216791169323887,-0.24391031553671869,0.3260322467950257,-0.3886650312124732,0.048874555797774305,0.5361828481670631,0.34698778271368824,-0.34698778271368824,-0.041861397395971944,-0.9744428092100821,0.025665935441887444,-0.021073743587288918,-0.0483957858509798,-0.037249063710137253,-0.02020014740345636,0.07152012509276881
6,-0.012315387827026347,0.013784094298295524,0.0058455836195115,-0.5490582353226527,0.3536332582781971,0.3048870538026077,0.029032509052431228,-0.06232749571857974,0.010729060289639577,-1.2345936373299398,-1.0177693093493914,-2.299035700505892,-0.023283652024469914,0.41666294850344765,-0.03125327884615201,0.780997226331866,-0.3250994240822018,0.04457995161074613,0.024677009200672874,-0.06004096312646696,-0.048299628015479025,-0.8064932554398839,-2.543603136398174,-0.1322061206233431,-0.0002524372281482641,0.04730428035434929,-0.04154843576108444,0.015936814266292516,0.17254371191571002,-0.06106759548649579,-0.0023908785640710966,-0.0051554330702413735,-0.041973953234383916,0.08792561654530294,-1.6012925838257284,-0.07779858979909754,0.057871208552595255,0.4645247209245067,0.5145195554554453,-0.1440249790553143,-0.3009825793734716,-2.700692191155774,0.11808726102971134,10.234405244492352,-0.17636365574473728,0.21609542279440175,-0.18689303314248717,-0.991277959393167,4.71983988940974,-3.2200626962157854,-0.2533828541195693,-0.01775055965047962,-0.30666585525130635,0.4494522591746345,0.6767726538982806,-0.6767726538982806,-0.03855036128117724,-1.6745354315492462,-0.032819740645389194,0.12559608072330916,-0.15979200594824047,0.8367970079244206,0.31800930940638583,-0.32079039637194073,0.06289498436202373,2.6674715154197663,-0.009266540836922053,0.1338758670026891,-0.09514107169153022,-5.402088873561546,-5.7102886754147555,0.44344048728416474,0.33256474463331404,-0.3862028147295147,0.044185559142359124,0.5815938767834964,-0.055624933775705016,0.055624933775705016,-0.04814591743826607,-0.9368656920994305,0.030671595068862967,-0.02565356001875832,-0.04858758375872513,-0.031174305704919636,-0.01925549706151722,0.07237694013188789
7,-0.01460688649572206,0.01258798828767671,0.00686316663127519,-0.5499596804869621,0.3562744050025717,0.34499775984123415,0.033879263312667,-0.07158830199803085,0.012678033837871453,-1.2096992587160007,-1.0418514224570972,-2.1620748639621943,-0.023900359430119256,0.4157262343808562,-0.031306204942321905,0.7794010572852819,-0.37093861417991525,0.04047336876579405,0.029179463675077736,-0.0690689331704865,-0.05014560738033183,-0.7728962233331594,-2.4097339728931124,-0.10276042261324828,1.4455207146951713e-05,0.04876706200984307,-0.04258056033456749,-0.005706572680678623,0.11866767496966306,-0.04602448611719358,-0.0024016806353802335,-0.010785364406415135,-0.043069703930471374,0.06306716428639339,-1.5834835598641712,-0.062036901222715914,0.05336736967656417,0.45954909217767176,0.5001897624727455,-0.11471456135246605,-0.15823102193325803,-2.5273233392404175,0.13273776105557067,9.887774872400861,-0.17478986637730606,0.23504258029607447,-0.18082920647553347,-0.8752325650896959,4.7622320767201005,-3.0314743692085946,-0.25124500814028805,-0.024600307061326394,-0.3038705164924035,0.4841582023918247,0.8914195261600645,-0.8914195261600645,-0.04394806189741807,-1.5574786291170462,-0.03602249538678365,0.12756090883586071,-0.16549745244189232,0.786188755130508,0.2882282827199861,-0.17666013116182555,0.0717817777869223,2.4237220576410814,0.010106426361666691,0.10978034247297817,-0.09595681416093696,-4.722488797287187,-5.766092604619649,0.3681402392529127,0.33944529275940566,-0.3821530407654475,0.038918664894802335,0.640658569102319,-0.36953753876099155,0.36953753876099155,-0.054309889543963596,-0.9269412088835749,0.0351729150407496,-0.03012796785839847,-0.04885076772801883,-0.0252258291138705,-0.017899584411855678,0.07274131133665576
8,-0.016900213626178662,0.011223495561666574,0.007900741637958841,-0.5503985113095841,0.361072483783363,0.38541057153510505,0.03864514078414597,-0.08034343959584561,0.014643556376745264,-1.1968604489827035,-1.0553038732371909,-2.0360049758878334,-0.024524443735884915,0.4145811107673639,-0.03137950350180193,0.7782556416102501,-0.41619325843145216,0.03643359566029211,0.03359701158340065,-0.07758259599672025,-0.05192470475835961,-0.7529576093411599,-2.2866729279244162,-0.07724321163411338,0.0003707725095453841,0.05002066686238664,-0.04355612483327443,-0.027174215375612893,0.06827591117661735,-0.03225267287171885,-0.0023127003073418694,-0.01634264623192879,-0.04410790915186936,0.03866771628553967,-1.5662678068879095,-0.04743100064484841,0.04916108453025978,0.4551029032806322,0.48669143298351153,-0.07391775690495961,-0.012831321554068686,-2.366214243146739,0.1458718625308767,9.523839220268094,-0.1740717148109998,0.25408889283161173,-0.17408781958640374,-0.7503543762461786,4.766807532396551,-2.8503253877953396,-0.2490206897884126,-0.03189739563742124,-0.3002440093371154,0.5288483168332031,1.0413588306545807,-1.0413588306545807,-0.04895675805355729,-1.464117558692659,-0.03907219588903732,0.1292795851222502,-0.17076955655995066,0.7590759565121419,0.2248928554830576,-0.07580192632566758,0.0800369692754932,2.272137592922444,0.028661699796046245,0.08608839117194132,-0.09747452696755655,-4.5523417527380525,-5.6651562516223155,0.309098497183794,0.34675064905433073,-0.37669209596909153,0.03316805591485376,0.7093209072687549,-0.6365064554261016,0.6365064554261016,-0.06050941927813058,-0.9354750397162149,0.0392569949593945,-0.03452896994560485,-0.049100760886637757,-0.019557369464560548,-0.01624033546691242,0.07254104516606977
9,-0.016900213626178662,0.011223495561666574,0.007900741637958841,-0.5503985113095841,0.361072483783363,0.38541057153510505,0.03864514078414597,-0.08034343959584561,0.014643556376745264,-1.1968604489827035,-1.0553038732371909,-2.0360049758878334,-0.021289755395564658,0.41285669897461863,-0.031237768389325706,0.7789185261131915,-0.4149550747842267,0.03591809360545099,0.03359701158340065,-0.07758259599672025,-0.05192470475835961,-0.7529576093411599,-2.2866729279244162,-0.07724321163411338,0.0003707725095453841,0.05002066686238664,-0.04355612483327443,-0.027174215375612893,0.06827591117661735,-0.03225267287171885,-0.0023127003073418694,-0.01634264623192879,-0.04410790915186936,0.03866771628553967,-1.5662678068879095,-0.04743100064484841,0.04916108453025978,0.4551029032806322,0.48669143298351153,-0.07391775690495961,-0.012831321554068686,-2.366214243146739,0.1458718625308767,9.523839220268094,-0.1740717148109998,0.25408889283161173,-0.17408781958640374,-0.7503543762461786,4.766807532396551,-2.8503253877953396,-0.2490206897884126,-0.03189739563742124,-0.3002440093371154,0.5288483168332031,1.0413588306545807,-1.0413588306545807,-0.04895675805355729,-1.464117558692659,-0.03907219588903732,0.1292795851222502,-0.17076955655995066,0.7590759565121419,0.2248928554830576,-0.07580192632566758,0.0800369692754932,2.272137592922444,0.028661699796046245,0.08608839117194132,-0.09747452696755655,-4.5523417527380525,-5.6651562516223155,0.309098497183794,0.34675064905433073,-0.37669209596909153,0.03316805591485376,0.7093209072687549,-0.6365064554261016,0.6365064554261016,-0.06050941927813058,-0.9354750397162149,0.0392569949593945,-0.03452896994560485,-0.049100760886637757,-0.019557369464560548,-0.01624033546691242,0.07254104516606977
