Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.002484980821609497     4146                     7.074703075925243        6.85066474242757         -0.02384163061375751     0.6395305231861066       0                        0                        0.9999538375             0.05                     0.09997343025929213      0.04530033992159588      0.01                     0.3849340552696958       2.5e-06                  0.48095703125            -4.0277615               3.2434301                
400                      0.7867286789417267       1762948                  8.383768023381187        8.613647232845997        -0.008838836561116318    0.6147451734758537       0                        0                        0.9779693375             0.05                     0.0880893374963803       0.00016416434999989767   0.01                     0.29938602885779214      2.5e-06                  0.10041360294117646      0.0057961177             0.1651438                
800                      1.557682422068384        3521720                  9.92634090361539         10.875877689919387       -0.008838836561116318    0.6147451734758537       0                        0                        0.9559834125             0.05                     0.07761729999586174      0.00019249313231739507   0.01                     0.282548915978302        2.5e-06                  0.11764705882352941      0.010579494              0.16247168               
1200                     2.328247394627995        5279767                  13.039208901621127       12.891033984179968       -0.008838836561116318    0.6147451734758537       0                        0                        0.9340094999999999       0.049999999999999996     0.06839490489672458      0.0001747910202362214    0.01                     0.29283257242706084      2.5e-06                  0.2048611111111111       0.004986889              0.18068743               
1600                     3.0982029646635056       7035006                  14.595966160499541       16.313751363929402       -0.008838836561116318    0.6147451734758537       0                        0                        0.9120675125             0.05                     0.060279380623851256     0.00021781657267183618   0.01                     0.30777998868789935      2.5e-06                  0.26692708333333337      0.036540903              0.18544129               
2000                     3.8689621057775287       8787671                  17.47099162472491        18.9221992826106         -0.008838836561116318    0.6147451734758537       0                        0                        0.890159175              0.05                     0.05313711085878811      0.00029287449612840847   0.01                     0.28598077227878904      2.5e-06                  0.22743055555555555      -0.048570883             0.24411587               
2400                     4.640929270452923        10538999                 18.61854103144166        21.322884194326484       -0.008838836561116318    0.6147451734758537       0                        0                        0.8682663875000001       0.05000000000000001      0.04684529398201601      0.0002514949979901276    0.01                     0.2898789202137029       2.5e-06                  0.22081801470588236      0.07305489               0.24663961               
2800                     5.410951659679413        12292590                 22.60745712837788        21.27435199525472        -0.008838836561116318    0.6147451734758537       0                        0                        0.8463499750000001       0.05000000000000001      0.04129285750445927      0.00023786981146006132   0.01                     0.30080631494315135      2.5e-06                  0.25390625               -0.039613742             0.21830428               
3200                     6.180041812062264        14043327                 22.14067614675938        24.773970196370744       -0.008838836561116318    0.6147451734758537       0                        0                        0.8244657249999999       0.05                     0.03640527470698212      0.00036748266177255573   0.01                     0.29773074260447174      2.5e-06                  0.255859375              0.07742809               0.25166282               
3600                     6.95001342733701         15797456                 23.576211075366505       23.452443830143412       -0.008838836561116318    0.6147451734758537       0                        0                        0.80253865               0.05                     0.0320882937714495       0.00029801854722993285   0.01                     0.29406216249076855      2.5e-06                  0.25368923611111116      0.06103537               0.21356195               
4000                     7.7145488693316775       17545370                 23.50519288717673        23.77320432346025        -0.008838836561116318    0.6147451734758537       0                        0                        0.7806882625             0.05                     0.0282957139393443       0.00028610628021397133   0.01                     0.306995009434306        2.5e-06                  0.2562934027777778       -0.04125237              0.21360765               
4400                     8.480246336128976        19295657                 23.991181199237932       24.200555919571922       -0.008838836561116318    0.6147451734758537       0                        0                        0.7588126625             0.05                     0.02494776567596653      0.00039223844268576613   0.01                     0.2978466506465338       2.5e-06                  0.22998046875            0.095357                 0.25977227               
4800                     9.244462140334978        21043901                 23.867840139211815       25.874099220043362       -0.008838836561116318    0.6147451734758537       0                        0                        0.7369569375             0.05                     0.02199846327248868      0.00029413156690840395   0.01                     0.2971259048756431       2.5e-06                  0.2194393382352941       0.039126545              0.3553622                
5200                     10.008314466410212       22791352                 24.882910169461105       25.13128523115609        -0.008838836561116318    0.6147451734758537       0                        0                        0.7151138875             0.05                     0.019399240122896125     0.00022151929934466352   0.01                     0.3000721549615264       2.5e-06                  0.23681640625            0.045862                 0.18018505               
5600                     10.770437178346846       24536577                 24.02504278026015        27.682234122616286       -0.008838836561116318    0.6147451734758537       0                        0                        0.6932988625000001       0.05                     0.017109887588600853     0.0002188546591776899    0.01                     0.3014947167762062       2.5e-06                  0.2550551470588235       -0.0004186655            0.24468714               
6000                     11.5318683879243         26278409                 26.221791869373178       26.823707052069757       -0.008838836561116318    0.6147451734758537       0                        0                        0.671527925              0.05                     0.015094537563150373     0.0002494542989350318    0.01                     0.3051578840758238       2.5e-06                  0.310546875              -0.08741165              0.24193543               
6400                     12.291215112672912       28018413                 25.19874996725251        27.303737405197374       -0.008838836561116318    0.6147451734758537       0                        0                        0.6497753                0.05                     0.01331797667692461      0.00032976791352723467   0.01                     0.3038776501198299       2.5e-06                  0.207763671875           -0.0675685               0.20411961               
6800                     13.0533848749929         29767540                 27.826344785925183       28.51732479130787        -0.008838836561116318    0.6147451734758537       0                        0                        0.6279142249999999       0.05                     0.011743175800247417     0.000505212937898452     0.01                     0.29788493897972834      2.5e-06                  0.2710503472222222       0.05862265               0.2752377                
7200                     13.809634207288424       31504455                 28.476677171564173       34.319052831175185       -0.008838836561116318    0.6147451734758537       0                        0                        0.6061995875             0.05                     0.010363321436150834     0.0007593113488891343    0.01                     0.3128602402832579       2.5e-06                  0.2711397058823529       0.04928953               0.2693408                
7600                     14.56593708170785        33243160                 34.67636020612096        36.498044786709976       -0.008838836561116318    0.6147451734758537       0                        0                        0.584465875              0.05                     0.009144599453263208     0.0010755156311407679    0.01                     0.2944020876551376       2.5e-06                  0.33226102941176466      0.07745795               0.35864198               
8000                     15.32739795188109        34992138                 44.45285838678977        44.24297732047149        -0.008838836561116318    0.6147451734758537       0                        0                        0.5626079374999999       0.05                     0.008063430438772418     0.0010974784998628215    0.01                     0.3005168871022761       2.5e-06                  0.28385416666666663      0.079743095              0.4268658                
8400                     16.08832713034418        36740550                 40.59554623606215        45.317276288143496       -0.008838836561116318    0.6147451734758537       0                        0                        0.5407482875             0.05                     0.007110018303557666     0.0016213895026642908    0.01                     0.2903071857678393       2.5e-06                  0.2788628472222222       -0.21628714              0.56520873               
