Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
8400                     16.015500945846238       36725259                 57.923391060334694       56.30665350383396        -0.01219579857605693     0.6044831818793078       0                        0                        0.5409357499999999       0.05                     0.007117695014177238     0.0012960267807048855    0.01                     0.29521528368487077      2.5e-06                  0.30124080882352944      0.040038925              0.57019585               
8800                     16.77121335036225        38471435                 58.87908804427401        64.84591694941827        -0.01219579857605693     0.6044831818793078       0                        0                        0.5191096875000001       0.05                     0.0062773192835403       0.0016761702907602096    0.01                     0.2919329872135731       2.5e-06                  0.2849264705882353       -0.36694038              0.658402                 
9200                     17.528199826081593       40219475                 58.08600455919319        61.645560879461605       -0.01219579857605693     0.6044831818793078       0                        0                        0.49727442499999996      0.05                     0.0055358722888211725    0.0014112155910143407    0.01                     0.2881074173021175       2.5e-06                  0.26171875               0.32846236               0.3902297                
9600                     18.283089394900532       41964281                 56.46692563814308        60.783362853829786       -0.01219579857605693     0.6044831818793078       0                        0                        0.4754628875             0.05                     0.004882668265117184     0.0012040169285249985    0.01                     0.2898325133802635       2.5e-06                  0.3048735119047619       -0.3985363               0.39902863               
10000                    19.038569605615404       43711424                 62.031342175258175       62.70240565107313        -0.01219579857605693     0.6044831818793078       0                        0                        0.45363101250000004      0.05                     0.004306034759535338     0.0017411284498352459    0.01                     0.2910095921463587       2.5e-06                  0.30326704545454547      0.08117178               0.52654874               
10400                    19.796502697269123       45458861                 51.41056705553542        59.42665868816841        -0.01219579857605693     0.6044831818793078       0                        0                        0.4317673875             0.05                     0.003796806538284405     0.0017422721399498187    0.01                     0.2713555372902192       2.5e-06                  0.275634765625           0.009090109              0.47642645               
10800                    20.551235050227906       47202873                 55.464238770371566       58.26419450206825        -0.01219579857605693     0.6044831818793078       0                        0                        0.40998116250000005      0.05                     0.0033492911835696386    0.0011642750363824402    0.01                     0.28336763690987765      2.5e-06                  0.2805397727272727       0.13535255               0.45947573               
11200                    21.307628739807342       48948193                 56.37285627618104        62.48958949242744        -0.01219579857605693     0.6044831818793078       0                        0                        0.388163975              0.05                     0.0029539962353496863    0.0013106457884402645    0.01                     0.2815424612324152       2.5e-06                  0.31640625               -0.18296899              0.61309993               
11600                    22.066952688694002       50697849                 57.95052124131959        60.01561344710389        -0.01219579857605693     0.6044831818793078       0                        0                        0.36628115000000006      0.05                     0.0026043711452548783    0.0016855676763043448    0.01                     0.2666950091952458       2.5e-06                  0.296142578125           -0.12201941              0.7401724                
12000                    22.844556991325483       52445289                 53.11734942266304        55.57950679534492        -0.01219579857605693     0.6044831818793078       0                        0                        0.34443777500000006      0.05                     0.0022966480007980366    0.0014610146191604573    0.01                     0.2704059699112002       2.5e-06                  0.3258272058823529       -0.218545                0.4435518                
12400                    23.604417866667113       54196483                 48.882339560534575       56.47849827188476        -0.01219579857605693     0.6044831818793078       0                        0                        0.3225502375             0.05                     0.0020247695164142872    0.0013854433389710987    0.01                     0.27947848892825494      2.5e-06                  0.265625                 0.1618159                0.629862                 
12800                    24.358911301493645       55938707                 53.937080358738726       50.17380358427307        -0.01219579857605693     0.6044831818793078       0                        0                        0.30076895               0.05                     0.0017861682898711033    0.0020582455769780445    0.01                     0.2698747761657133       2.5e-06                  0.2879136029411765       0.03520166               0.27989125               
13200                    25.115833648575677       57685298                 51.324011984493495       52.53487404586204        -0.01219579857605693     0.6044831818793078       0                        0                        0.2789352625             0.05                     0.0015752088975697406    0.002223660776280667     0.01                     0.26525161921745166      2.5e-06                  0.2861328125             0.2926996                0.56535715               
13600                    25.876179994212258       59442069                 51.57566678185016        52.477228921460664       -0.01219579857605693     0.6044831818793078       0                        0                        0.256992                 0.05                     0.0013882893753684989    0.0017093865554587949    0.01                     0.262700848154385        2.5e-06                  0.29296875               0.24683893               0.45026627               
14000                    26.63348558028539        61193812                 50.64572992068045        48.21675189063654        -0.01219579857605693     0.6044831818793078       0                        0                        0.23508032500000003      0.05                     0.0012237728459655916    0.0013270688994131941    0.01                     0.264777061967727        2.5e-06                  0.32421875               -0.16652437              0.30150214               
14400                    27.390688079131973       62944035                 51.02827786958158        50.146900801460234       -0.01219579857605693     0.6044831818793078       0                        0                        0.21320232499999997      0.05                     0.0010789611627075506    0.0016704939004525575    0.01                     0.25553258985061855      2.5e-06                  0.3228400735294118       0.32166752               0.6670975                
14800                    28.143909986482726       64687060                 49.70549286070835        50.11147770209672        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.001828638059230477     0.01                     0.23672251266372554      2.5e-06                  0.3297334558823529       -0.13087356              0.4632094                
15200                    28.898248191343413       66432588                 44.336374637905834       50.246086273781785       -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0019392605518078196    0.01                     0.2571576969040667       2.5e-06                  0.4216452205882353       0.30227318               0.34873357               
15600                    29.652451220353445       68185050                 49.6708771519735         51.80699800518612        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0016135511728755185    0.01                     0.2502233341664952       2.5e-06                  0.3265165441176471       -0.19471012              0.55752                  
16000                    30.404832629296514       69931663                 50.50191827495445        48.91088090112425        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0011205284478338026    0.01                     0.24405061968547456      2.5e-06                  0.3290441176470588       0.26001954               0.30154634               
16400                    31.157041541602876       71681925                 50.765400240901755       53.56424603922083        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0016056619030374955    0.01                     0.26481323451217675      2.5e-06                  0.3363715277777778       0.15933774               0.36209968               
16800                    31.90664440155029        73426942                 53.98813674530858        52.2334759176818         -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00104001953459807      0.01                     0.24929052347406033      2.5e-06                  0.26767113095238093      -0.045378763             0.5709196                
17200                    32.65947315739261        75180883                 54.303458594419766       54.15735849728204        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0008737559666927984    0.01                     0.25457865631450777      2.5e-06                  0.32286005434782605      0.045612913              0.3333                   
17600                    33.40911396516694        76929983                 55.21150160139547        54.799825778969556       -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0014124858769884504    0.01                     0.25919704033400526      2.5e-06                  0.28817471590909094      0.5915037                0.65221184               
18000                    34.16041680018107        78683469                 55.26876009063531        58.248307423611436       -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.001177693659190568     0.01                     0.2458034111186862       2.5e-06                  0.3048735119047619       -0.44769406              0.5472184                
18400                    34.910963755647344       80432075                 54.51148299457243        57.84862783682892        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0013659516485166109    0.01                     0.2613846919100199       2.5e-06                  0.3117559523809524       -0.076968394             0.39273787               
18800                    35.66250502023432        82181398                 55.31737719463909        60.546959971267036       -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0014134104630184909    0.01                     0.2636677761223506       2.5e-06                  0.2707741477272727       -0.25163046              0.4774967                
19200                    36.40994567222065        83924901                 57.54590540437601        53.492659907459085       -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.001007342255186152     0.01                     0.26276853354647756      2.5e-06                  0.2709517045454546       0.2444168                0.40307292               
19600                    37.157452310588624       85668870                 55.87297080098799        56.96461118428918        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0013204046671864275    0.01                     0.2529527549357975       2.5e-06                  0.35592830882352944      0.11785309               0.5558167                
20000                    37.90621186640527        87418816                 55.98203973435588        55.09745968242139        -0.01219579857605693     0.6044831818793078       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0010066109552575482    0.01                     0.26938660708921297      2.5e-06                  0.30264136904761907      -0.18087208              0.4179076                
