Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0025961076551013523    4549                     9.339075594489394        9.354565302312725        -0.02827493657445817     0.6665942386078466       0                        0                        0.9999488249999999       0.049999999999999996     0.09997054564061494      0.04006594338312021      0.01                     0.4124688690838714       2.5e-06                  0.4908854166666667       -0.83959377              4.48803                  
400                      0.7704066159990098       1762946                  11.547607456374248       11.24855866289034        -0.011942791233641059    0.6247408150756217       0                        0                        0.9779686125             0.05                     0.08808896986198086      0.0001857224206372955    0.01                     0.29014309314901343      2.5e-06                  0.09489889705882354      0.0018460266             0.20597945               
800                      1.532353952858183        3512901                  13.96884491951585        14.528289769914785       -0.011942791233641059    0.6247408150756217       0                        0                        0.9560931                0.05                     0.07766632396648314      0.0002617928664676583    0.01                     0.28354665264487267      2.5e-06                  0.14269301470588236      0.036760382              0.18332219               
1200                     2.2919434503714244       5258848                  16.54781269093826        18.0584493088079         -0.011942791233641059    0.6247408150756217       0                        0                        0.9342703625000001       0.05000000000000001      0.06849768693320529      0.0002731645872194753    0.01                     0.3009778383808831       2.5e-06                  0.22526041666666666      -0.046250768             0.19816029               
1600                     3.057398786611027        7008930                  19.27738122931951        20.49832230223015        -0.011942791233641059    0.6247408150756217       0                        0                        0.9123937                0.05                     0.06039267271445351      0.00033671330336599366   0.01                     0.30529281874704695      2.5e-06                  0.2510850694444444       -0.02335875              0.24883468               
2000                     3.8252461715539297       8755341                  21.69673233796773        23.40266359136866        -0.011942791233641059    0.6247408150756217       0                        0                        0.8905658                0.05                     0.053261635727223075     0.000252594150285606     0.01                     0.3113843398686085       2.5e-06                  0.29470486111111116      -0.02453863              0.2521133                
2400                     4.593820996085802        10506705                 23.396208580461334       24.247233007415637       -0.011942791233641059    0.6247408150756217       0                        0                        0.8686729                0.05                     0.04695504380040364      0.00032539807055881657   0.01                     0.3174396717153928       2.5e-06                  0.2810202205882353       -0.024741212             0.3129504                
2800                     5.3553684868415194       12253050                 25.46840499450687        26.921809523984038       -0.011942791233641059    0.6247408150756217       0                        0                        0.8468416                0.05                     0.04140988267170455      0.00039316904116680636   0.01                     0.32065489469096065      2.5e-06                  0.2769097222222222       0.023173394              0.28308088               
3200                     6.116717734005716        14003430                 29.877394828985004       30.81507235047775        -0.011942791233641059    0.6247408150756217       0                        0                        0.824964225              0.05                     0.036509893196774        0.000650732366365345     0.01                     0.3158026324688561       2.5e-06                  0.3441840277777778       0.11788938               0.32729375               
3600                     6.871995236608718        15745181                 28.977111559515116       33.7044975581919         -0.011942791233641059    0.6247408150756217       0                        0                        0.8031900625             0.05                     0.03220884535801735      0.0013881225287310798    0.01                     0.3030715595163843       2.5e-06                  0.349954044117647        -0.23687379              0.3702876                
4000                     7.628971316284604        17490344                 28.825209729013032       38.510403962545666       -0.011942791233641059    0.6247408150756217       0                        0                        0.781375225              0.05                     0.028407830139469993     0.0020130088415659404    0.01                     0.2965448288356557       2.5e-06                  0.28768382352941174      0.049755584              0.47540843               
4400                     8.382256760133638        19231259                 37.85496529818176        46.267775506326515       -0.011942791233641059    0.6247408150756217       0                        0                        0.7596183625             0.05                     0.02506374170417128      0.0020986162523968233    0.01                     0.3013467066921294       2.5e-06                  0.291259765625           -0.10289434              0.66845536               
4800                     9.136588126222293        20976339                 44.95755823002213        44.98433381060448        -0.011942791233641059    0.6247408150756217       0                        0                        0.7378029500000001       0.05                     0.02210585795187173      0.002523754004334264     0.01                     0.3001263811636497       2.5e-06                  0.32238051470588236      -0.2275102               0.51205254               
5200                     9.890367216070493        22721748                 46.7339952203926         47.492538673406635       -0.011942791233641059    0.6247408150756217       0                        0                        0.7159830125             0.05                     0.01949653937850875      0.003573418962534763     0.01                     0.29745413057713044      2.5e-06                  0.3760850694444444       -0.09378854              0.85895354               
5600                     10.643787065214582       24469754                 46.82455057524952        52.97897470138758        -0.011942791233641059    0.6247408150756217       0                        0                        0.6941435874999999       0.05                     0.017193289217964276     0.0035885992339379814    0.01                     0.2992190523516564       2.5e-06                  0.3515625                -0.24000621              0.5151179                
6000                     11.3966368552049         26215103                 50.18414415946306        49.65838051005548        -0.011942791233641059    0.6247408150756217       0                        0                        0.6723152375             0.05                     0.015163103303366027     0.0031897478175404318    0.01                     0.3049198782400173       2.5e-06                  0.38396139705882354      0.1482692                0.7000613                
6400                     12.147897932198312       27957141                 45.65625228188027        56.94362925799358        -0.011942791233641059    0.6247408150756217       0                        0                        0.65053835               0.05                     0.013376604140522245     0.0026461996280886524    0.01                     0.303279961226508        2.5e-06                  0.319580078125           0.27076474               0.6195231                
6800                     12.900713584489292       29701006                 51.26849158758746        50.571748523956          -0.011942791233641059    0.6247408150756217       0                        0                        0.628753825              0.05                     0.011800069426109878     0.0025870120611043166    0.01                     0.3021923258368458       2.5e-06                  0.34654017857142855      0.30542096               0.63626796               
7200                     13.65592151304086        31448986                 43.884356154884884       50.31717496149405        -0.011942791233641059    0.6247408150756217       0                        0                        0.606890825              0.05                     0.01040464010202973      0.003293521181831238     0.01                     0.29289671045262367      2.5e-06                  0.348388671875           0.0703327                0.5300867                
7600                     14.410096871323056       33194580                 48.29830122223018        49.92323633523171        -0.011942791233641059    0.6247408150756217       0                        0                        0.5850731125             0.05                     0.009176620699958156     0.003352073867170154     0.01                     0.28118737650049086      2.5e-06                  0.2718290441176471       -0.068172045             0.8577698                
8000                     15.16468040201399        34940886                 47.887698554683126       49.73363988935752        -0.011942791233641059    0.6247408150756217       0                        0                        0.5632425624999999       0.05                     0.008092941596024798     0.003327420949704794     0.01                     0.29814074769177856      2.5e-06                  0.3088235294117647       0.04736765               0.7140632                
8400                     15.921458023521636       36692872                 48.01928830466669        44.75397163856083        -0.011942791233641059    0.6247408150756217       0                        0                        0.5413409875             0.05                     0.007134318088442904     0.00365223092975451      0.01                     0.278224493322127        2.5e-06                  0.28515625               0.3419065                0.76626253               
8800                     16.677389326095582       38441791                 43.59053391401915        50.68850339255854        -0.011942791233641059    0.6247408150756217       0                        0                        0.5194849375             0.05                     0.006290893656080868     0.002763975885018761     0.01                     0.28027077090433417      2.5e-06                  0.2642463235294118       -0.41217232              0.54809296               
9200                     17.432216245134672       40191631                 43.59948721482681        50.535569624461786       -0.011942791233641059    0.6247408150756217       0                        0                        0.49761713750000003      0.05                     0.005546804302488445     0.0025760493177585885    0.01                     0.288312675897032        2.5e-06                  0.266015625              -0.033066716             0.7663163                
9600                     18.188756844798725       41945366                 48.8995188477648         46.19885779803077        -0.011942791233641059    0.6247408150756217       0                        0                        0.47569871250000006      0.05                     0.004889301075375679     0.0029601947199331506    0.01                     0.3001072455995849       2.5e-06                  0.27827380952380953      0.37153763               0.978104                 
10000                    18.944754932721455       43698669                 41.7798065566814         44.09774275053139        -0.011942791233641059    0.6247408150756217       0                        0                        0.45377150000000005      0.05                     0.00430951850594432      0.003800521357013221     0.01                     0.2907481620307354       2.5e-06                  0.3023897058823529       0.2093626                0.8226847                
10400                    19.695017607741885       45438741                 36.89430486300589        47.86894600406155        -0.011942791233641059    0.6247408150756217       0                        0                        0.4320182625             0.05                     0.003802293667445082     0.002175094511424986     0.01                     0.2820188712109538       2.5e-06                  0.32421875               -0.05690388              0.50556034               
10800                    20.44985496123632        47187518                 39.45517447182382        50.125568377890886       -0.011942791233641059    0.6247408150756217       0                        0                        0.41015733750000005      0.05                     0.0033526895728186383    0.0031732151513578547    0.01                     0.28549090597559423      2.5e-06                  0.30422794117647056      0.21859534               0.51484174               
11200                    21.20374947965145        48936464                 51.76238843890306        50.720623820367734       -0.011942791233641059    0.6247408150756217       0                        0                        0.38831424999999997      0.05                     0.0029565527025720135    0.0023389303936379624    0.01                     0.2824577195569873       2.5e-06                  0.31107954545454547      -0.13766402              0.6149662                
11600                    21.96011994474464        50688382                 40.55910025226935        39.10535660346058        -0.011942791233641059    0.6247408150756217       0                        0                        0.3663964                0.05                     0.0026060995425456765    0.0027457105645546966    0.01                     0.27382090835667705      2.5e-06                  0.2915900735294118       0.31132972               0.84505296               
12000                    22.716767745746505       52444652                 44.171999530266476       49.556858598856344       -0.011942791233641059    0.6247408150756217       0                        0                        0.344458225              0.05                     0.0022969183773404456    0.0025155729668941127    0.01                     0.28204742029664065      2.5e-06                  0.3158482142857143       -0.27716842              0.6419491                
12400                    23.469078039526938       54188055                 47.36997162621126        49.22917142349401        -0.011942791233641059    0.6247408150756217       0                        0                        0.32265485               0.05                     0.002025989195689012     0.001956427518213305     0.01                     0.2779122755917556       2.5e-06                  0.29113051470588236      0.11594501               0.4839125                
12800                    24.22355046364996        55936466                 52.71730839888827        52.08458289356729        -0.011942791233641059    0.6247408150756217       0                        0                        0.3007982125             0.05                     0.0017864691925662754    0.002557685573372189     0.01                     0.25725550500347333      2.5e-06                  0.30744485294117646      -0.041973744             0.34715822               
