Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0020678177144792345    4208                     9.44445102732825         8.70096980525641         -0.014954775151889798    0.7080813883693191       0                        0                        0.9999529875000001       0.05000000000000001      0.09997294109116218      0.0364171321507456       0.01                     0.39066019508754835      2.5e-06                  0.528076171875           -4.0085073               2.4972804                
400                      0.6206978209813436       1732664                  10.378239467754954       10.257632248120554       -0.01935835390111936     0.6724063777689062       0                        0                        0.9783472625             0.05                     0.088281185442792        0.00015284246566860766   0.01                     0.3013629616402528       2.5e-06                  0.10730698529411765      0.0048064045             0.17930835               
800                      1.241572164495786        3468085                  13.174875739643737       12.99656798727829        -0.01935835390111936     0.6724063777689062       0                        0                        0.9566549875             0.05                     0.07791794119055477      0.00019814671713902499   0.01                     0.2922483311746927       2.5e-06                  0.1613051470588235       0.055325776              0.20325384               
1200                     1.8676430436637665       5200718                  14.930598353069882       15.422070869530891       -0.01935835390111936     0.6724063777689062       0                        0                        0.9349974249999999       0.049999999999999996     0.06878497163115031      0.000166098439716306     0.01                     0.2927704753682894       2.5e-06                  0.15441176470588236      -0.013417798             0.16684923               
1600                     2.4895882543590333       6932975                  17.42836737670222        17.63379628958286        -0.01935835390111936     0.6724063777689062       0                        0                        0.9133427000000001       0.05000000000000001      0.060723493622843926     0.0001866461012896787    0.01                     0.3116197131902856       2.5e-06                  0.13832720588235295      0.024448536              0.16433856               
2000                     3.1219094907575182       8668712                  23.11267688697569        19.851813222018333       -0.01935835390111936     0.6724063777689062       0                        0                        0.891647825              0.05                     0.05359441841558759      0.000263282438652368     0.01                     0.31696474249474704      2.5e-06                  0.23291015625            -0.08486232              0.23260987               
2400                     3.7558676241503823       10409606                 23.813682692667193       26.151023919573493       -0.01935835390111936     0.6724063777689062       0                        0                        0.8698879625             0.05                     0.047284620331541974     0.0003564967381003549    0.01                     0.3288916729701062       2.5e-06                  0.23567708333333331      0.006476738              0.333808                 
2800                     4.3881183406379485       12150607                 26.21749827793564        27.35176339821158        -0.01935835390111936     0.6724063777689062       0                        0                        0.8481233749999999       0.049999999999999996     0.041716555075996635     0.0005683038113551851    0.01                     0.33147916606523925      2.5e-06                  0.2367621527777778       -0.08902994              0.3296983                
3200                     5.0185721787479185       13897447                 30.56547620827645        34.20729429542966        -0.01935835390111936     0.6724063777689062       0                        0                        0.8262875375000001       0.05000000000000001      0.036789072915525356     0.0007555586828971173    0.01                     0.30656732484931126      2.5e-06                  0.241455078125           -0.1803826               0.27166542               
3600                     5.645052766667472        15641478                 32.24632522773583        35.17732514418732        -0.01935835390111936     0.6724063777689062       0                        0                        0.8044862375             0.05                     0.032450066695163496     0.0007733541494303608    0.01                     0.3113044156343676       2.5e-06                  0.233154296875           -0.007415034             0.29075292               
4000                     6.270938539769914        17383288                 33.4364604019151         41.00505793395624        -0.01935835390111936     0.6724063777689062       0                        0                        0.7827136875             0.05                     0.02862755243123896      0.0011405449122321443    0.01                     0.31567584997152576      2.5e-06                  0.22518382352941174      0.30404115               0.5015994                
4400                     6.897075512342983        19122294                 36.192916852953445       41.008742984162154       -0.01935835390111936     0.6724063777689062       0                        0                        0.760975575              0.049999999999999996     0.0252603252094264       0.0010005892345930079    0.01                     0.3091996601433493       2.5e-06                  0.265625                 -0.06799216              0.33152762               
4800                     7.522931376033359        20858006                 38.44063630767343        38.39448533556053        -0.01935835390111936     0.6724063777689062       0                        0                        0.7392821625             0.05                     0.022294893712091274     0.0017578207256626816    0.01                     0.3035893552005291       2.5e-06                  0.2686121323529412       0.07763617               0.37703758               
5200                     8.15103560619884         22600531                 44.26069318902167        42.36973507147383        -0.01935835390111936     0.6724063777689062       0                        0                        0.7174999375000001       0.05                     0.019667531016869022     0.0018953177346060436    0.01                     0.324846418136183        2.5e-06                  0.2465533088235294       -0.051392466             0.43795767               
5600                     8.779867382446925        24344375                 41.49259769882675        44.58206104760628        -0.01935835390111936     0.6724063777689062       0                        0                        0.6956998625             0.05                     0.017348009697640974     0.002611723142335369     0.01                     0.29592357641633815      2.5e-06                  0.23920036764705882      0.18694422               0.61428                  
6000                     9.411996990044912        26091733                 44.812097131784085       45.669846345323165       -0.01935835390111936     0.6724063777689062       0                        0                        0.6738615875             0.05                     0.015298680285064252     0.002442213866743259     0.01                     0.30805443993045223      2.5e-06                  0.3125                   -0.49509707              1.0178423                
6400                     10.043342344694667       27835130                 41.82123341072109        47.2833859312437         -0.01935835390111936     0.6724063777689062       0                        0                        0.6520701875             0.05                     0.013495080165144493     0.0024851669996247727    0.01                     0.29264349632553366      2.5e-06                  0.29050164473684215      -0.10657712              0.9271006                
6800                     10.67175235344304        29576416                 41.38993381426599        41.841404051474356       -0.01935835390111936     0.6724063777689062       0                        0                        0.6303006874999999       0.05                     0.011905611830548375     0.003020174661893786     0.01                     0.28636777080181575      2.5e-06                  0.2424045138888889       0.09980995               0.3387864                
7200                     11.299786303573185       31319207                 44.600379885479526       55.69877150147904        -0.01935835390111936     0.6724063777689062       0                        0                        0.6085187                0.05                     0.01050259817795352      0.0019007825990229321    0.01                     0.28240310976980254      2.5e-06                  0.283447265625           -0.15364558              0.36617154               
7600                     11.930340997576714       33065242                 49.83000631796961        53.70082952213361        -0.01935835390111936     0.6724063777689062       0                        0                        0.58669                  0.05                     0.009262431304020071     0.0024208005246085427    0.01                     0.3010627262604733       2.5e-06                  0.27951388888888895      0.011037406              0.5240853                
8000                     12.583623183899455       34811673                 53.782014764160046       47.73517066243939        -0.01935835390111936     0.6724063777689062       0                        0                        0.5648619375             0.05                     0.00816873568289494      0.002997897018758522     0.01                     0.2897476984394921       2.5e-06                  0.2482638888888889       0.38894877               0.74430853               
8400                     13.218272324005763       36555347                 51.15123149119427        51.030751011705064       -0.01935835390111936     0.6724063777689062       0                        0                        0.5430716875             0.05                     0.007205750470186619     0.003209719639380637     0.01                     0.3015201084781438       2.5e-06                  0.2744140625             -0.7684047               0.8887202                
8800                     13.849144835207197       38301026                 54.684223179548994       54.061009016760764       -0.01935835390111936     0.6724063777689062       0                        0                        0.5212415                0.05                     0.0063548272622387155    0.0037251729721473944    0.01                     0.2956901021740016       2.5e-06                  0.24356617647058823      -0.4382672               0.6047869                
9200                     14.4795462367932         40050264                 46.26588897553417        58.285928753925134       -0.01935835390111936     0.6724063777689062       0                        0                        0.4993754375             0.05                     0.005603231859217767     0.002797970117064645     0.01                     0.2871868117876789       2.5e-06                  0.27274816176470584      0.041780002              0.51084673               
9600                     15.10820803741614        41792019                 51.47963415905204        55.38466466322877        -0.01935835390111936     0.6724063777689062       0                        0                        0.4776076625             0.05                     0.0049433249096623635    0.002301425974918756     0.01                     0.2987812395311064       2.5e-06                  0.2630208333333333       0.38471472               0.54844046               
10000                    15.736021118031609       43528444                 49.26823991899995        54.0776312247547         -0.01935835390111936     0.6724063777689062       0                        0                        0.45589978750000004      0.05                     0.0043626409217842575    0.0026551178601721404    0.01                     0.2956389889586717       2.5e-06                  0.27734375               -0.04909667              0.42417362               
10400                    16.366256191598044       45277117                 56.340537447463284       56.02810113394324        -0.01935835390111936     0.6724063777689062       0                        0                        0.4340438875             0.05                     0.003846889563407721     0.0028062106773765715    0.01                     0.30080743796904297      2.5e-06                  0.318704044117647        0.4664747                0.741767                 
10800                    16.993725788195928       47017745                 39.19015313390474        42.67777626763756        -0.01935835390111936     0.6724063777689062       0                        0                        0.41228148750000004      0.05                     0.003393936549010397     0.0018324113053722613    0.01                     0.2827644770150073       2.5e-06                  0.25537109375            -0.3563491               0.5374055                
11200                    17.62634036772781        48770547                 50.93801740780913        53.58165104711642        -0.01935835390111936     0.6724063777689062       0                        0                        0.3903787875             0.05                     0.0029918992765755946    0.0022288731142907636    0.01                     0.2804406801135176       2.5e-06                  0.2545572916666667       -0.5081433               0.62037945               
